Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
0,2B,10A,,390106.0,40.0,390402.0,40.0,390102.0,20.0,0.0,0.0,0.0,0.0,750503.0,50.0,750504.0,30.0,750599.0,20.0,0.0,0.0,0.0,0.0,15047.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,1.0,6.0,2.0
1,,,B ,280210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610101.0,80.0,610104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,139852.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,149A,30B,C ,321204.0,60.0,321216.0,20.0,321299.0,20.0,0.0,0.0,0.0,0.0,730201.0,40.0,730211.0,40.0,730301.0,20.0,0.0,0.0,0.0,0.0,68587.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2523.0,25.0,Yes ,>10 to 15,4.0,5.0,2.0,2.0,2.0,7.0
1,21A,50A,A ,321012.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,6.0,10.0,19.0,34.0,9.0,10.0
0,4D,10A,,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730212.0,40.0,730307.0,10.0,0.0,0.0,0.0,0.0,132927.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2523.0,25.0,Yes ,>=0 to 5,0.0,1.0,6.0,8.0,2.0,0.0
0,2B,10A,,420399.0,40.0,420307.0,30.0,400104.0,30.0,0.0,0.0,0.0,0.0,751004.0,40.0,780107.0,40.0,730218.0,20.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,79857.0,CHIEF_INVESTIGATOR,1950.0,Australia,,3048.0,31.0,Yes ,more than 15,1.0,0.0,11.0,3.0,10.0,1.0
1,40D,10B,D ,270603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133557.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2603.0,25.0,,>=0 to 5,2.0,0.0,9.0,6.0,7.0,0.0
1,40D,30B,A ,321003.0,40.0,320602.0,35.0,321004.0,25.0,0.0,0.0,0.0,0.0,730107.0,70.0,730106.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,78782.0,PRINCIPAL_SUPERVISOR,1955.0,Australia,,2678.0,25.0,Yes ,>10 to 15,5.0,0.0,1.0,3.0,14.0,3.0
0,2B,10A,,330202.0,40.0,330303.0,30.0,330302.0,30.0,0.0,0.0,0.0,0.0,740301.0,60.0,740201.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,80077.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3098.0,31.0,Yes ,more than 15,0.0,0.0,4.0,10.0,9.0,1.0
0,4D,10A,,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730204.0,30.0,670402.0,20.0,0.0,0.0,0.0,0.0,33167.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2523.0,25.0,,Less than 0,0.0,5.0,9.0,6.0,2.0,4.0
1,208D,30B,A ,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145367.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2548.0,25.0,Yes ,>=0 to 5,3.0,4.0,1.0,0.0,4.0,1.0
0,2B,10A,,240201.0,40.0,230202.0,30.0,230107.0,30.0,0.0,0.0,0.0,0.0,780101.0,40.0,780102.0,40.0,660104.0,20.0,0.0,0.0,0.0,0.0,77152.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2178.0,19.0,,>5 to 10,0.0,1.0,0.0,0.0,0.0,0.0
1,149A,30B,B ,321208.0,60.0,321102.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,70.0,730204.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2523.0,25.0,Yes ,>5 to 10,0.0,0.0,0.0,6.0,16.0,9.0
0,21A,50A,A ,,,,,,,,,,,,,,,,,,,,,148842.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1663.0,13.0,,,0.0,1.0,0.0,0.0,2.0,0.0
1,4D,20C,A ,321003.0,80.0,321008.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39272.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2713.0,25.0,,>=0 to 5,0.0,1.0,0.0,2.0,3.0,0.0
1,34B,30C,A ,270504.0,65.0,270799.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71727.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,3268.0,31.0,Yes ,more than 15,2.0,2.0,7.0,24.0,34.0,7.0
0,62B,10B,C ,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42107.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2533.0,25.0,Yes ,>5 to 10,0.0,0.0,0.0,0.0,0.0,2.0
1,2B,10A,D ,230202.0,80.0,270708.0,10.0,321202.0,10.0,0.0,0.0,0.0,0.0,780101.0,50.0,780105.0,30.0,730212.0,20.0,0.0,0.0,0.0,0.0,31067.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,3098.0,31.0,Yes ,>=0 to 5,0.0,1.0,4.0,7.0,3.0,3.0
0,166B,10A,H ,300899.0,50.0,300801.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,760101.0,40.0,770101.0,20.0,770501.0,15.0,770803.0,15.0,730210.0,10.0,178232.0,CHIEF_INVESTIGATOR,1945.0,Great Britain,,998.0,1.0,Yes ,>=0 to 5,0.0,4.0,0.0,0.0,1.0,1.0
1,136D,30B,,270603.0,20.0,321003.0,30.0,321012.0,50.0,0.0,0.0,0.0,0.0,730106.0,30.0,730115.0,50.0,730116.0,20.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,2.0,7.0,0.0,8.0,4.0,0.0
1,21A,50A,A ,259999.0,50.0,291503.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780103.0,50.0,730299.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7947.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,3048.0,31.0,Yes ,>10 to 15,6.0,1.0,30.0,16.0,4.0,4.0
1,4D,10A,,270201.0,50.0,270199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79462.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2603.0,25.0,,Less than 0,1.0,0.0,8.0,2.0,8.0,0.0
1,,,D ,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730212.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67842.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>5 to 10,0.0,6.0,9.0,38.0,16.0,3.0
0,269A,30B,C ,321029.0,50.0,321022.0,40.0,279999.0,10.0,0.0,0.0,0.0,0.0,730108.0,50.0,730109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,34537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2778.0,25.0,,>5 to 10,0.0,1.0,0.0,0.0,2.0,1.0
0,21A,50A,A ,,,,,,,,,,,,,,,,,,,,,44852.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3098.0,31.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
1,,,A ,300507.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66717.0,CHIEF_INVESTIGATOR,1960.0,Australia,,1258.0,34.0,Yes ,>10 to 15,0.0,0.0,0.0,6.0,1.0,1.0
1,,,A ,,,,,,,,,,,,,,,,,,,,,22292.0,CHIEF_INVESTIGATOR,1970.0,New Zealand,,1033.0,1.0,,,0.0,2.0,0.0,10.0,2.0,1.0
0,2B,10A,,291503.0,80.0,250502.0,10.0,291804.0,10.0,0.0,0.0,0.0,0.0,730109.0,80.0,730118.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,66732.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,2053.0,19.0,Yes ,>5 to 10,1.0,1.0,5.0,3.0,2.0,4.0
0,89A,30B,A ,270603.0,40.0,321004.0,40.0,321005.0,20.0,0.0,0.0,0.0,0.0,730105.0,40.0,730204.0,40.0,730215.0,20.0,0.0,0.0,0.0,0.0,147857.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2678.0,25.0,,Less than 0,2.0,10.0,0.0,0.0,0.0,0.0
0,87C,30G,E ,321004.0,60.0,320799.0,20.0,321099.0,20.0,0.0,0.0,0.0,0.0,730104.0,45.0,730105.0,45.0,730118.0,10.0,0.0,0.0,0.0,0.0,79032.0,DELEGATED_RESEARCHER,1955.0,Australia,,2713.0,25.0,Yes ,more than 15,0.0,2.0,4.0,11.0,8.0,4.0
1,21A,50A,A ,260109.0,50.0,260111.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770101.0,50.0,769999.0,25.0,780104.0,25.0,0.0,0.0,0.0,0.0,366782.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3123.0,31.0,Yes ,>=0 to 5,2.0,1.0,2.0,3.0,1.0,0.0
1,,,B ,230118.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5812.0,CHIEF_INVESTIGATOR,1965.0,North America,English,2153.0,19.0,,,0.0,0.0,0.0,1.0,0.0,1.0
0,4D,10A,,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730205.0,50.0,730104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,493302.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2558.0,25.0,Yes ,Less than 0,1.0,1.0,3.0,7.0,2.0,0.0
1,4D,10A,D ,321399.0,50.0,321021.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2533.0,25.0,Yes ,>5 to 10,3.0,4.0,10.0,26.0,15.0,14.0
1,,,A ,340207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500447.0,CHIEF_INVESTIGATOR,1955.0,Western Europe,,1678.0,13.0,,,1.0,3.0,2.0,0.0,8.0,1.0
1,59C,10A,,291504.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86082.0,CHIEF_INVESTIGATOR,1960.0,The Americas,Other,1578.0,13.0,,,0.0,0.0,0.0,0.0,1.0,1.0
0,24D,30B,A ,320401.0,50.0,320402.0,20.0,320299.0,30.0,0.0,0.0,0.0,0.0,730102.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7362.0,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2628.0,25.0,Yes ,>5 to 10,3.0,1.0,3.0,2.0,0.0,1.0
0,21A,50A,A ,300501.0,50.0,300503.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,630501.0,40.0,630101.0,20.0,630102.0,40.0,0.0,0.0,0.0,0.0,2907.0,CHIEF_INVESTIGATOR,1970.0,Australia,,1258.0,34.0,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0
1,,,,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322697.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,,,A ,,,,,,,,,,,,,,,,,,,,,48892.0,CHIEF_INVESTIGATOR,1980.0,Australia,,3028.0,31.0,,Less than 0,0.0,1.0,0.0,0.0,0.0,0.0
0,310B,30C,A ,330101.0,50.0,321206.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,33.0,730219.0,33.0,749999.0,34.0,0.0,0.0,0.0,0.0,70322.0,CHIEF_INVESTIGATOR,1945.0,Eastern Europe,,2298.0,46.0,Yes ,more than 15,1.0,6.0,0.0,0.0,7.0,16.0
0,2B,10A,D ,310103.0,60.0,310104.0,30.0,380105.0,10.0,0.0,0.0,0.0,0.0,750803.0,70.0,660402.0,20.0,710502.0,10.0,0.0,0.0,0.0,0.0,22322.0,CHIEF_INVESTIGATOR,1955.0,Western Europe,,3508.0,4.0,Yes ,>5 to 10,0.0,1.0,0.0,0.0,1.0,2.0
0,2B,10A,,230113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73497.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3098.0,31.0,Yes ,more than 15,0.0,4.0,1.0,5.0,2.0,0.0
0,2B,10A,,419901.0,80.0,400301.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,750902.0,50.0,751006.0,30.0,750899.0,20.0,0.0,0.0,0.0,0.0,74512.0,CHIEF_INVESTIGATOR,1945.0,Australia,,528.0,7.0,Yes ,>5 to 10,2.0,3.0,2.0,4.0,1.0,0.0
0,4D,10A,,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,25.0,730217.0,25.0,730213.0,25.0,730299.0,25.0,0.0,0.0,43857.0,CHIEF_INVESTIGATOR,1960.0,South Africa,,2768.0,25.0,Yes ,>5 to 10,0.0,2.0,3.0,9.0,12.0,23.0
1,208D,30C,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735967.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,,2713.0,25.0,Yes ,>=0 to 5,3.0,2.0,1.0,0.0,0.0,0.0
0,4D,10A,,321103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730301.0,50.0,730302.0,25.0,730213.0,25.0,0.0,0.0,0.0,0.0,21132.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2568.0,25.0,Yes ,>5 to 10,1.0,0.0,20.0,19.0,7.0,9.0
1,2B,10A,D ,430101.0,60.0,440207.0,20.0,420303.0,20.0,0.0,0.0,0.0,0.0,750901.0,60.0,750401.0,20.0,750805.0,20.0,0.0,0.0,0.0,0.0,66752.0,CHIEF_INVESTIGATOR,1965.0,Australia,,653.0,7.0,Yes ,>5 to 10,0.0,0.0,0.0,0.0,1.0,1.0
0,21A,50A,,280104.0,70.0,321499.0,20.0,289999.0,10.0,0.0,0.0,0.0,0.0,700399.0,55.0,750204.0,40.0,750203.0,5.0,0.0,0.0,0.0,0.0,77887.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3073.0,31.0,Yes ,>=0 to 5,0.0,1.0,0.0,1.0,0.0,0.0
0,267C,30D,F ,321020.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641012.0,CHIEF_INVESTIGATOR,1975.0,,,2853.0,25.0,,>=0 to 5,0.0,6.0,2.0,5.0,6.0,1.0
1,21A,50A,A ,320402.0,80.0,270303.0,10.0,320403.0,10.0,0.0,0.0,0.0,0.0,730101.0,90.0,730104.0,5.0,730102.0,5.0,0.0,0.0,0.0,0.0,146262.0,DELEGATED_RESEARCHER,1975.0,Australia,,2628.0,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0
0,95C,30B,,320502.0,60.0,270103.0,20.0,270105.0,20.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19517.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,2.0,3.0,1.0,0.0,0.0,0.0
1,287C,30E,A ,420308.0,30.0,320899.0,35.0,321216.0,35.0,0.0,0.0,0.0,0.0,730214.0,35.0,750304.0,35.0,730207.0,30.0,0.0,0.0,0.0,0.0,68292.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0
1,,,A ,280106.0,34.0,280111.0,33.0,280112.0,33.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77817.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,4203.0,58.0,Yes ,>5 to 10,0.0,0.0,8.0,3.0,2.0,0.0
0,85A,20A,B ,,,,,,,,,,,,,,,,,,,,,44162.0,CHIEF_INVESTIGATOR,1970.0,North America,,2778.0,25.0,Yes ,>=0 to 5,0.0,2.0,0.0,1.0,0.0,0.0
1,21A,50A,A ,430203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750802.0,50.0,750902.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,447447.0,CHIEF_INVESTIGATOR,1965.0,Australia,,653.0,7.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,1.0,1.0
0,4D,10A,,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,60.0,730101.0,15.0,730213.0,20.0,670403.0,5.0,0.0,0.0,723132.0,CHIEF_INVESTIGATOR,1975.0,,,2628.0,25.0,,,0.0,1.0,1.0,3.0,1.0,0.0
1,21A,50A,A ,230119.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869977.0,CHIEF_INVESTIGATOR,1980.0,,,2153.0,19.0,,,1.0,0.0,0.0,0.0,0.0,0.0
0,24D,30B,B ,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330592.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2553.0,25.0,Yes ,>=0 to 5,3.0,5.0,0.0,2.0,0.0,0.0
1,21A,50A,A ,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,70.0,730113.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,143357.0,CHIEF_INVESTIGATOR,1965.0,Asia Pacific,,2728.0,25.0,Yes ,>=0 to 5,2.0,0.0,0.0,1.0,10.0,0.0
1,120D,30B,A ,260399.0,80.0,259902.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,770101.0,70.0,770406.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,DELEGATED_RESEARCHER,1960.0,Australia,,3123.0,31.0,Yes ,>10 to 15,1.0,1.0,7.0,5.0,3.0,0.0
1,95C,30B,A ,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19517.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,5.0,6.0,1.0,0.0,1.0,0.0
0,2B,10A,,320305.0,40.0,249901.0,40.0,249903.0,20.0,0.0,0.0,0.0,0.0,730203.0,40.0,730104.0,40.0,780105.0,20.0,0.0,0.0,0.0,0.0,14512.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2653.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,2.0,0.0,0.0
1,21A,50A,A ,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74822.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2668.0,25.0,Yes ,>10 to 15,3.0,0.0,5.0,0.0,2.0,0.0
0,2B,10A,,291402.0,50.0,250103.0,30.0,240302.0,20.0,0.0,0.0,0.0,0.0,780102.0,40.0,780103.0,40.0,770303.0,20.0,0.0,0.0,0.0,0.0,931262.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,21A,50A,A ,390108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18997.0,CHIEF_INVESTIGATOR,1975.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1,4D,10A,B ,321207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730206.0,50.0,730204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,10A,,321020.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670402.0,20.0,730108.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2653.0,25.0,,>=0 to 5,3.0,6.0,0.0,0.0,0.0,0.0
1,21A,50A,A ,321016.0,85.0,320999.0,10.0,320705.0,5.0,0.0,0.0,0.0,0.0,730111.0,90.0,780105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25662.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3273.0,31.0,Yes ,>=0 to 5,2.0,1.0,7.0,5.0,3.0,0.0
1,141A,30B,A ,400303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750802.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46697.0,CHIEF_INVESTIGATOR,1980.0,Australia,English,498.0,7.0,,Less than 0,1.0,1.0,0.0,0.0,0.0,0.0
0,2B,10A,,310105.0,40.0,430203.0,40.0,280199.0,20.0,0.0,0.0,0.0,0.0,680201.0,40.0,660402.0,30.0,770101.0,30.0,0.0,0.0,0.0,0.0,733922.0,CHIEF_INVESTIGATOR,1965.0,,,3073.0,31.0,,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0
1,34B,30C,A ,270401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82602.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3028.0,31.0,Yes ,more than 15,1.0,1.0,1.0,6.0,9.0,2.0
0,4D,10A,,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13682.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,English,1258.0,34.0,Yes ,>5 to 10,2.0,4.0,1.0,19.0,3.0,2.0
1,29A,10B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142457.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2713.0,25.0,,Less than 0,2.0,1.0,0.0,0.0,0.0,0.0
0,2B,10A,,300604.0,40.0,279901.0,40.0,270703.0,20.0,0.0,0.0,0.0,0.0,620301.0,40.0,770101.0,40.0,770703.0,20.0,0.0,0.0,0.0,0.0,60517.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1098.0,1.0,Yes ,>5 to 10,3.0,9.0,1.0,18.0,3.0,0.0
1,4D,20C,B ,321014.0,50.0,321206.0,25.0,329902.0,25.0,0.0,0.0,0.0,0.0,730305.0,50.0,730204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.0,PRINCIPAL_SUPERVISOR,1960.0,Australia,English,2893.0,25.0,Yes ,>5 to 10,2.0,2.0,3.0,9.0,2.0,0.0
0,78B,30C,B ,321208.0,50.0,321204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,18377.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2923.0,25.0,Yes ,>5 to 10,3.0,2.0,3.0,1.0,9.0,2.0
1,2B,10A,C ,390103.0,50.0,390303.0,30.0,390102.0,20.0,0.0,0.0,0.0,0.0,750601.0,40.0,750702.0,30.0,780106.0,30.0,0.0,0.0,0.0,0.0,876787.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,2B,10A,E ,330203.0,40.0,330101.0,40.0,339999.0,20.0,0.0,0.0,0.0,0.0,740201.0,60.0,749999.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,80692.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,Yes ,>10 to 15,6.0,3.0,1.0,4.0,3.0,0.0
1,53A,10B,C ,320702.0,40.0,320703.0,40.0,270105.0,20.0,0.0,0.0,0.0,0.0,730104.0,60.0,730213.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,104707.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2538.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,1.0,0.0
0,2B,10A,,419901.0,60.0,270704.0,20.0,370603.0,20.0,0.0,0.0,0.0,0.0,750202.0,50.0,750902.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,62967.0,CHIEF_INVESTIGATOR,1950.0,Australia,,528.0,7.0,,Less than 0,0.0,1.0,2.0,7.0,5.0,1.0
0,4D,10A,,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89582.0,CHIEF_INVESTIGATOR,1970.0,South Africa,,2538.0,25.0,Yes ,Less than 0,1.0,2.0,3.0,1.0,1.0,0.0
0,90B,30G,,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2813.0,25.0,,>5 to 10,1.0,5.0,10.0,7.0,9.0,1.0
