product_class_id	product_id	brand_name	product_name	SKU	SRP	gross_weight	net_weight	recyclable_package	low_fat	units_per_case	cases_per_pallet	shelf_width	shelf_height	shelf_depth
109	865	Nationeel	Nationeel Dried Apples	88548228144	2.79	9.63	7.63	TRUE	FALSE	22	11	12.6	6.39	3.2
109	866	Nationeel	Nationeel Apple Fruit Roll	94316146969	3.46	11.2	10.1	FALSE	TRUE	26	14	13.2	16.7	14.5
109	867	Nationeel	Nationeel Strawberry Fruit Roll	56227416396	1.88	12.3	11.3	TRUE	TRUE	23	8	12.5	19.4	8.48
109	868	Nationeel	Nationeel Raspberry Fruit Roll	31233101487	3.58	14.4	12.3	TRUE	FALSE	5	13	15.3	6.52	9.72
109	869	Nationeel	Nationeel Grape Fruit Roll	52382137179	2.12	17	15	TRUE	FALSE	15	5	9.3	11.4	8.3
109	870	Nationeel	Nationeel Dried Dates	86625588536	1.97	20	18	TRUE	FALSE	9	12	14.8	11.8	14.2
109	871	Nationeel	Nationeel Raisins	40425171256	2.54	17.1	14.1	TRUE	TRUE	9	12	22.4	5.29	9.54
109	872	Nationeel	Nationeel Golden Raisins	43906388878	2.52	19.2	16.2	FALSE	FALSE	9	5	4.08	19	20.7
109	873	Nationeel	Nationeel Dried Apricots	69628826975	2.35	13.4	12.3	FALSE	FALSE	17	6	18.8	18.9	21.9
84	874	Nationeel	Nationeel Frosted Donuts	42347810864	1.59	11.4	10.3	FALSE	FALSE	28	8	20.9	20.1	14.4
36	875	Thresher	Thresher Tasty Candy Bar	61210145354	3.44	17.5	16.5	TRUE	TRUE	26	10	6.35	6.51	11.8
36	876	Thresher	Thresher Mint Chocolate Bar	69264765381	1.71	20.9	17.8	FALSE	TRUE	23	12	15.9	12.5	17.6
36	877	Thresher	Thresher Malted Milk Balls	57364866137	1.58	10.3	8.3	TRUE	FALSE	7	7	22.8	19.8	5.32
36	878	Thresher	Thresher Semi-Sweet Chocolate Bar	34657252430	1.87	18.8	17.7	TRUE	FALSE	4	5	16.5	11.8	9.55
37	879	Thresher	Thresher Bubble Gum	58092989325	1.11	11.7	9.69	TRUE	TRUE	9	11	3.56	8.31	11.1
38	880	Thresher	Thresher Spicy Mints	83406100869	3.65	11.1	8.1	FALSE	FALSE	34	11	10.8	8.53	13.2
38	881	Thresher	Thresher Mints	99981734156	1.81	7.2	5.19	FALSE	FALSE	7	7	10.9	17.1	14.2
36	882	Thresher	Thresher White Chocolate Bar	15749652981	2.49	11.5	9.5	TRUE	TRUE	26	9	5.17	5.5	14.7
5	883	Monarch	Monarch Ravioli	67660922408	2.9	8.2	5.19	TRUE	FALSE	18	10	8.85	22.2	5.2
5	884	Monarch	Monarch Manicotti	42666607499	2.6	13	10	FALSE	FALSE	22	12	5.3	7.26	15.5
5	885	Monarch	Monarch Spaghetti	63815643191	1.38	13.3	11.3	TRUE	TRUE	35	10	7.64	21.9	19.8
57	886	Monarch	Monarch Thai Rice	98059094548	3.11	8.44	6.43	FALSE	FALSE	7	6	17.1	18.6	13.2
57	887	Monarch	Monarch Rice Medly	88445896506	1.8	13.2	11.1	FALSE	FALSE	24	5	3.7	18.1	21.1
5	888	Discover	Discover Ravioli	68024984002	0.88	8.06	6.06	FALSE	TRUE	5	6	8.42	13.5	14.6
5	889	Discover	Discover Manicotti	58628250956	1.61	16	14	TRUE	FALSE	7	5	22.4	17.8	16.4
5	890	Discover	Discover Spaghetti	31347234845	2.61	21.7	20.7	TRUE	TRUE	6	10	3.54	5.15	21.5
57	891	Discover	Discover Thai Rice	26307439208	2.47	19.3	17.2	FALSE	FALSE	9	13	12	13	21.6
57	892	Discover	Discover Rice Medly	58264189362	2.73	14.5	13.5	TRUE	FALSE	27	9	20.6	5.19	20
43	893	Pearl	Pearl Imported Beer	22462159991	0.91	11.6	8.6	FALSE	FALSE	33	7	6.52	18.5	20.3
44	894	Pearl	Pearl Light Wine	23656676411	0.57	9.87	6.86	TRUE	FALSE	11	5	15.9	11.7	5.89
44	895	Pearl	Pearl Chardonnay Wine	47092413306	0.65	16.2	15.2	FALSE	FALSE	2	6	7.95	10	18.8
44	896	Pearl	Pearl Chablis Wine	83622565865	2.68	10.7	8.69	FALSE	FALSE	31	12	12	15.2	20.5
44	897	Pearl	Pearl Merlot Wine	10198199152	0.54	9.01	7.01	FALSE	FALSE	8	11	21.5	8.46	6.07
44	898	Pearl	Pearl Chardonnay	94485405087	1.74	15.4	12.3	FALSE	FALSE	34	12	13.4	6.68	19
44	899	Pearl	Pearl White Zinfandel Wine	56396674513	1.92	19.9	17.8	FALSE	FALSE	20	13	17.3	13.6	12.6
43	900	Pearl	Pearl Light Beer	31402359604	1.86	10.3	8.3	FALSE	FALSE	11	5	9.28	11.8	5.64
27	901	Fantastic	Fantastic Pumpernickel Bread	52551395297	2.99	13.5	11.5	TRUE	FALSE	23	13	4.06	13.2	14.6
27	902	Fantastic	Fantastic White Bread	86794846653	0.97	9.8	8.8	TRUE	FALSE	18	8	15.4	18.7	17.7
27	903	Fantastic	Fantastic Rye Bread	77181648612	2.52	21.4	18.3	TRUE	TRUE	4	14	16.1	13.1	8.45
26	904	Fantastic	Fantastic English Muffins	56760736107	1.5	7.94	4.94	TRUE	FALSE	28	6	12.9	15.9	9.44
26	905	Fantastic	Fantastic Cranberry Muffins	16385304331	2.33	20.5	18.5	FALSE	FALSE	25	8	17.2	19.3	4.88
26	906	Fantastic	Fantastic Muffins	79104288220	0.63	11.6	9.6	FALSE	FALSE	26	9	5.1	5.63	14.5
25	907	Fantastic	Fantastic Bagels	15043191313	3.42	6.04	4.03	TRUE	TRUE	27	5	17.1	12.1	10.6
26	908	Fantastic	Fantastic Blueberry Muffins	46999941468	0.69	18.6	16.6	TRUE	TRUE	19	10	12.5	3.32	13.6
27	909	Fantastic	Fantastic Wheat Bread	11197912096	1.55	10.6	8.6	FALSE	TRUE	13	7	13.9	4.15	10.5
49	910	BBB Best	BBB Best Sesame Oil	12392428517	1.84	15.4	14.3	FALSE	TRUE	13	7	6.97	20	16.3
53	911	BBB Best	BBB Best Chunky Peanut Butter	35828165411	1.97	6.97	3.96	FALSE	TRUE	10	14	7.18	17.5	13.3
51	912	BBB Best	BBB Best Hot Chocolate	72358317971	2.63	14.5	11.5	TRUE	TRUE	19	13	16.2	7.19	22.8
50	913	BBB Best	BBB Best Brown Sugar	88933951258	1.78	14.3	12.3	TRUE	FALSE	24	11	18.3	3.01	22.3
50	914	BBB Best	BBB Best White Sugar	94701870083	2.46	6.76	3.76	TRUE	TRUE	3	6	13	8.32	16.5
90	915	BBB Best	BBB Best French Roast Coffee	45396098494	2.87	17.1	15.1	FALSE	FALSE	34	6	5.87	10.4	12.6
90	916	BBB Best	BBB Best Decaf Coffee	20401783585	2.57	15.2	13.1	TRUE	FALSE	6	6	16.8	14.7	18.2
90	917	BBB Best	BBB Best Regular Coffee	41550819277	1.12	17.2	15.2	FALSE	FALSE	16	11	4.02	21.5	22.6
49	918	BBB Best	BBB Best Vegetable Oil	75794270634	2.97	13.5	11.5	FALSE	TRUE	15	13	17.7	9.12	3.72
49	919	BBB Best	BBB Best Corn Oil	66181072592	1.54	15.5	13.5	TRUE	TRUE	4	7	20.5	16.2	4.95
48	920	BBB Best	BBB Best Tomato Sauce	45760160088	0.73	8.09	6.09	TRUE	FALSE	30	11	3.86	4.84	16.6
49	921	BBB Best	BBB Best Canola Oil	95384728312	1.35	16.1	14.1	FALSE	FALSE	30	13	14.7	13.4	6.04
33	922	BBB Best	BBB Best Grape Preserves	68103712201	2.59	13.2	10.1	FALSE	TRUE	30	13	22.2	6.85	21.3
90	923	BBB Best	BBB Best Columbian Coffee	63063916563	1.44	16.2	14.2	FALSE	FALSE	18	8	8.02	16.2	22.2
31	924	BBB Best	BBB Best Strawberry Jelly	35999365448	2.7	21.2	18.2	FALSE	FALSE	30	5	13.1	15.4	10.7
4	925	BBB Best	BBB Best Pepper	90197336077	0.76	11.4	9.39	FALSE	TRUE	4	5	18.3	12.9	13
33	926	BBB Best	BBB Best Low Fat Apple Butter	67489722371	0.56	8.86	6.85	TRUE	TRUE	25	11	19.1	21.9	10.7
4	927	BBB Best	BBB Best Salt	24827589392	0.63	7.72	5.71	FALSE	TRUE	36	9	15.9	19.8	15.4
33	928	BBB Best	BBB Best Apple Butter	61357741951	1.65	9.38	7.38	TRUE	TRUE	33	12	15.1	8.04	21.8
4	929	BBB Best	BBB Best Oregano	54031245112	0.53	12.8	11.8	TRUE	FALSE	28	8	14.7	19.6	10.1
31	930	BBB Best	BBB Best Apple Jelly	59799163937	1.48	7.65	4.65	TRUE	FALSE	5	14	19.2	6.24	8.64
32	931	BBB Best	BBB Best Grape Jam	45612563490	1.9	20.2	17.2	FALSE	FALSE	9	10	3.29	20.7	9.08
32	932	BBB Best	BBB Best Apple Jam	20618248581	1.59	12.2	10.1	FALSE	FALSE	3	14	15.8	9.33	13.4
32	933	BBB Best	BBB Best Strawberry Jam	31341258883	3.38	10.2	9.19	TRUE	TRUE	28	5	19.2	17.3	8.37
53	934	BBB Best	BBB Best Creamy Peanut Butter	41682580113	1.1	12.8	11.8	FALSE	FALSE	20	11	3.14	7.76	9.45
33	935	BBB Best	BBB Best Strawberry Preserves	32069382071	2.8	7.54	4.53	FALSE	TRUE	6	11	19.4	8.78	20.4
53	936	BBB Best	BBB Best Extra Chunky Peanut Butter	35550599694	2.78	6.49	5.48	FALSE	FALSE	23	8	4.29	3.42	17.6
33	937	BBB Best	BBB Best Apple Preserves	85175167918	3.61	21.8	18.7	TRUE	TRUE	25	10	3.3	18	12.2
31	938	BBB Best	BBB Best Grape Jelly	33992021679	1.61	17	14	TRUE	FALSE	32	13	10.6	8.03	5.65
30	939	Fabulous	Fabulous Berry Juice	52854356169	0.7	10.8	8.8	FALSE	FALSE	19	13	3.2	11.2	16.9
52	940	Fabulous	Fabulous Mango Drink	84811106324	2.84	14.5	12.5	FALSE	FALSE	23	11	21.4	11.4	20.8
52	941	Fabulous	Fabulous Strawberry Drink	49009076952	3.95	18.3	16.2	FALSE	FALSE	35	10	10.6	20.6	11.9
19	942	Fabulous	Fabulous Cream Soda	79714244008	2.34	17.7	14.7	FALSE	FALSE	13	13	7.84	6.4	16.4
19	943	Fabulous	Fabulous Diet Soda	37052111029	2.47	18.6	16.6	TRUE	FALSE	1	12	12.4	8.69	11.2
19	944	Fabulous	Fabulous Cola	73582263588	0.88	16.4	15.3	TRUE	FALSE	17	13	19.9	14	21.9
19	945	Fabulous	Fabulous Diet Cola	66255766749	2.28	12.3	9.3	FALSE	FALSE	5	12	19.2	8.24	13.2
30	946	Fabulous	Fabulous Orange Juice	72023685574	2.85	6	4	TRUE	FALSE	2	11	5.4	21.1	10.2
30	947	Fabulous	Fabulous Cranberry Juice	57837085127	0.65	16	15	TRUE	FALSE	11	8	7.47	18.5	16.9
30	948	Fabulous	Fabulous Apple Juice	98940640091	2.96	16.9	13.8	FALSE	FALSE	34	7	12	20.8	11.6
52	949	Fabulous	Fabulous Apple Drink	53991805911	2.51	10.6	8.6	TRUE	FALSE	32	5	18.2	13.7	8.66
35	950	Special	Special Oatmeal	64333127140	3.47	9.56	6.56	FALSE	FALSE	25	8	3.69	15	10.8
35	951	Special	Special Corn Puffs	43502888083	1.93	16.1	15.1	TRUE	FALSE	17	14	19.4	19.1	8.19
35	952	Special	Special Wheat Puffs	46984105706	2.91	21.8	19.7	TRUE	FALSE	10	13	21.4	10.8	8.28
35	953	Special	Special Grits	96608673930	2.74	17	16	TRUE	TRUE	17	13	19.9	8.62	9.15
62	954	Just Right	Just Right Canned Beets	45425527691	1.74	8.66	6.65	TRUE	FALSE	32	6	8.79	9.41	3.67
62	955	Just Right	Just Right Creamed Corn	64287862181	3.83	15.2	13.1	FALSE	FALSE	3	12	15.8	5.78	5.86
62	956	Just Right	Just Right Canned String Beans	72342482209	1.2	10	9	TRUE	TRUE	13	6	22	12.3	19.3
58	957	Just Right	Just Right Chicken Soup	60442582964	2.97	13.5	12.5	TRUE	TRUE	10	11	20.4	10.6	17.6
62	958	Just Right	Just Right Canned Yams	37734969258	1.36	19.7	18.7	TRUE	FALSE	34	6	22	14.6	17.6
58	959	Just Right	Just Right Vegetable Soup	26051535010	1.5	17.2	15.2	FALSE	FALSE	2	13	12	13.6	17.7
62	960	Just Right	Just Right Canned Tomatos	62581687569	2.15	18	16	FALSE	TRUE	23	6	6.49	10.6	14.4
58	961	Just Right	Just Right Noodle Soup	55255190730	1.31	9.1	7.1	FALSE	TRUE	35	12	4.49	11.4	21.6
58	962	Just Right	Just Right Regular Ramen Soup	61023109555	1.87	9.31	6.31	TRUE	TRUE	10	7	9.47	15.1	13.2
58	963	Just Right	Just Right Chicken Noodle Soup	22934378981	2.4	20.5	18.5	TRUE	TRUE	6	13	6.68	10.6	9.16
58	964	Just Right	Just Right Turkey Noodle Soup	87940064072	1.99	16.7	14.7	FALSE	FALSE	24	6	19.7	16.1	7.25
58	965	Just Right	Just Right Beef Soup	19089099764	1.53	17.3	16.2	FALSE	TRUE	10	10	6.67	3.18	16.4
62	966	Just Right	Just Right Canned Peas	53332551121	2.49	8.02	5.02	TRUE	FALSE	20	11	11	10.5	11.2
58	967	Just Right	Just Right Chicken Ramen Soup	43719353079	0.61	12.3	11.3	TRUE	TRUE	34	11	15.2	4.49	14.2
93	968	Just Right	Just Right Canned Tuna in Water	35983529686	1.28	9.48	8.47	FALSE	TRUE	16	14	11.1	12.3	12
93	969	Just Right	Just Right Canned Tuna in Oil	85608097910	1.76	7.43	5.42	FALSE	FALSE	4	13	3.37	8.02	22
94	970	Just Right	Just Right Large Canned Shrimp	34424951672	3.11	13.9	12.8	FALSE	TRUE	3	14	6.05	6.26	7.29
95	971	Just Right	Just Right Fancy Canned Anchovies	53287286162	2.85	10.1	7.1	TRUE	TRUE	9	12	8.07	12.9	12.8
96	972	Just Right	Just Right Fancy Canned Clams	61341906189	2.23	7.65	5.65	FALSE	FALSE	6	8	7.93	17.4	15.5
97	973	Just Right	Just Right Fancy Canned Oysters	49442006945	1.34	14.8	12.8	FALSE	TRUE	36	11	4.08	9.35	12.6
98	974	Just Right	Just Right Fancy Canned Sardines	26734393239	0.79	6.89	4.88	TRUE	TRUE	24	6	15.3	15.7	12
58	975	Just Right	Just Right Rice Soup	74072260260	3.76	7.12	6.11	FALSE	TRUE	14	7	18.9	12.6	21.3
3	976	Big City	Big City Canned Mixed Fruit	20602412819	1.17	17.8	16.7	TRUE	FALSE	33	6	16.4	11.5	19.7
3	977	Big City	Big City Canned Peaches	67893072962	0.76	11.6	8.6	TRUE	FALSE	26	12	8.07	10.3	16
89	978	Symphony	Symphony Rosy Sunglasses	73660991787	1.6	17.4	15.3	TRUE	FALSE	36	7	8.03	4.31	11.1
103	979	James Bay	James Bay Eyeglass Screwdriver	35572261214	3.78	18.3	16.2	FALSE	FALSE	29	8	13.3	22.1	5.88
102	980	James Bay	James Bay City Map	10577946305	1.72	10.1	7.1	TRUE	FALSE	28	9	12.1	19.3	3.45
15	981	Even Better	Even Better Low Fat Cottage Cheese	31726981997	1.27	19.7	17.7	FALSE	FALSE	20	11	19.1	7.8	20.4
14	982	Even Better	Even Better Low Fat Sour Cream	65970433354	2.88	12.3	9.3	FALSE	FALSE	5	14	21.9	9.76	7.17
14	983	Even Better	Even Better Sour Cream	56357235312	0.82	20.3	18.2	FALSE	FALSE	34	9	14.4	18.3	11.5
11	984	Even Better	Even Better Jack Cheese	59838452935	0.81	6.33	4.32	TRUE	TRUE	20	10	19.1	18.8	20.1
11	985	Even Better	Even Better Muenster Cheese	85560891032	0.72	12	9	TRUE	TRUE	12	11	20.1	6.21	5.26
11	986	Even Better	Even Better String Cheese	23160703778	3.5	14.6	12.6	FALSE	TRUE	21	8	13.9	22.2	8.84
11	987	Even Better	Even Better Low Fat String Cheese	42023038268	2.59	18.6	16.6	FALSE	FALSE	15	13	4.16	4.98	9.5
11	988	Even Better	Even Better Havarti Cheese	50077658295	3.61	6.94	3.94	TRUE	FALSE	11	11	8.48	7.78	7.51
11	989	Even Better	Even Better Head Cheese	38177759051	0.84	13.1	10.1	TRUE	FALSE	18	13	10.4	9.59	17.4
11	990	Even Better	Even Better Cheese Spread	15470145344	3.12	7.91	6.9	TRUE	FALSE	13	9	18	22.9	13.3
11	991	Even Better	Even Better Sharp Cheddar Cheese	38905882239	3.25	17.2	16.2	TRUE	FALSE	15	12	17.3	10.5	22.3
11	992	Even Better	Even Better Mild Cheddar Cheese	99338164925	1.79	8.89	6.89	FALSE	FALSE	7	11	16.3	5.74	14.3
15	993	Even Better	Even Better Large Curd Cottage Cheese	92011668086	3.95	15.9	13.8	TRUE	TRUE	7	12	4.21	12	3.99
76	994	Even Better	Even Better 2% Milk	62660415768	0.79	15.7	12.6	FALSE	FALSE	6	7	6.54	16.7	18.4
76	995	Even Better	Even Better Buttermilk	24571685194	1.15	21.7	19.7	FALSE	FALSE	35	5	15	16	16.5
76	996	Even Better	Even Better Chocolate Milk	89577370285	0.85	14.8	12.8	TRUE	FALSE	6	5	20.6	12.2	18.7
76	997	Even Better	Even Better 1% Milk	20726405978	3.29	21.8	18.7	TRUE	FALSE	23	14	13.1	7.18	6.57
76	998	Even Better	Even Better Whole Milk	54969857335	1.25	8.02	6.02	FALSE	FALSE	20	11	21.7	5.95	6.29
6	999	Even Better	Even Better Strawberry Yogurt	45356659293	2.71	17.1	15.1	TRUE	TRUE	26	11	7.42	22.1	8.43
6	1000	Even Better	Even Better Blueberry Yogurt	48837876915	2.69	7.42	5.42	TRUE	FALSE	33	13	9.23	15	3.37
81	1001	American	American Chicken Hot Dogs	74560315012	2.52	19.9	18.8	FALSE	TRUE	13	13	14.5	11.7	8.82
91	1002	American	American Pimento Loaf	47279298901	2.76	7.49	6.48	TRUE	TRUE	33	12	22.8	15.6	9.61
91	1003	American	American Beef Bologna	31022462248	0.78	14.2	11.1	TRUE	FALSE	19	13	16.8	10.7	16.9
91	1004	American	American Low Fat Bologna	39077082276	2.87	15.8	13.8	TRUE	FALSE	5	8	17.2	12.2	13.2
81	1005	American	American Turkey Hot Dogs	27177183032	2.74	21.9	18.8	TRUE	FALSE	9	13	22.3	9.73	15.6
81	1006	American	American Foot-Long Hot Dogs	94469569325	2.14	8.4	5.39	FALSE	FALSE	29	9	8.49	6.85	16.7
16	1007	American	American Low Fat Cole Slaw	27905306220	2.27	7.26	5.26	FALSE	TRUE	5	7	5.29	4.83	21.4
16	1008	American	American Cole Slaw	64435458779	0.89	19.9	17.8	FALSE	FALSE	3	11	19.2	4.86	4.39
77	1009	American	American Roasted Chicken	81011092066	2.97	12.3	10.3	TRUE	FALSE	33	7	4.08	4.62	16.1
8	1010	American	American Corned Beef	86779010891	2.65	7.19	6.19	TRUE	TRUE	10	12	8.61	11.1	14.6
8	1011	American	American Sliced Turkey	48690280318	3.17	14.8	13.8	FALSE	TRUE	13	8	7.35	17.5	11.6
8	1012	American	American Sliced Ham	11010876297	2.76	6.81	3.8	FALSE	TRUE	7	12	19.8	6.15	16
16	1013	American	American Potato Salad	32159911990	1.55	20.7	18.7	TRUE	TRUE	4	7	3.31	14.1	10.9
8	1014	American	American Sliced Chicken	66403363347	0.59	7.32	5.32	TRUE	FALSE	24	10	7.19	4.58	12
66	1015	National	National Small Brown Eggs	56790165305	2.19	18	17	TRUE	TRUE	11	9	3.48	5.61	3.04
66	1016	National	National Large Brown Eggs	36369252800	1.17	17	15	FALSE	TRUE	34	10	8.34	20.2	20.2
66	1017	National	National Small Eggs	85993821024	2.89	21.3	19.2	FALSE	TRUE	23	10	12.6	3.04	18.2
66	1018	National	National Large Eggs	58712804913	0.93	16.6	14.6	FALSE	TRUE	8	6	19.9	12.9	11.6
66	1019	National	National Egg Substitute	53673009276	3.74	21.3	19.2	FALSE	TRUE	24	11	7.25	8.04	19.5
34	1020	PigTail	PigTail Low Fat Waffles	50246916413	0.51	14.7	12.6	FALSE	FALSE	26	6	6.61	15.6	8.48
110	1021	PigTail	PigTail Orange Popsicles	14444887042	1.22	12.6	10.6	FALSE	TRUE	23	8	10.7	19.1	3.39
100	1022	PigTail	PigTail Frozen Chicken Breast	15639403462	1.51	12.5	10.5	TRUE	TRUE	27	13	20.2	16.1	15.3
29	1023	PigTail	PigTail Frozen Pancakes	39075140357	1.64	14.1	13.1	FALSE	TRUE	25	5	10.7	12	9.2
63	1024	PigTail	PigTail Low Fat French Fries	75605292916	3.95	7.54	6.53	TRUE	FALSE	9	11	8.98	6.3	8.15
64	1025	PigTail	PigTail Frozen Sausage Pizza	92180926203	1.45	18.7	16.7	FALSE	FALSE	14	12	7.48	4.02	9.02
34	1026	PigTail	PigTail Blueberry Waffles	97948845028	2.13	11.2	9.19	TRUE	FALSE	7	7	20.3	20.4	13.2
63	1027	PigTail	PigTail Fajita French Fries	59860114455	2.31	6.88	4.88	TRUE	FALSE	29	11	18.2	12.3	4.41
34	1028	PigTail	PigTail Waffles	34865799546	2.24	17.6	16.6	TRUE	FALSE	11	9	4.47	18.9	17.9
64	1029	PigTail	PigTail Frozen Pepperoni Pizza	20895664095	1.68	6.06	3.05	FALSE	TRUE	30	7	6.95	12.8	5.94
64	1030	PigTail	PigTail Frozen Cheese Pizza	55139115452	2.64	12.6	9.6	TRUE	TRUE	10	6	13.5	6.91	20.7
64	1031	PigTail	PigTail Frozen Mushroom Pizza	45525917410	1.21	10.1	8.1	TRUE	TRUE	13	13	3.52	5.91	20.9
34	1032	PigTail	PigTail Apple Cinnamon Waffles	25105004906	0.55	15.9	14.8	FALSE	FALSE	29	12	3.3	11	20.9
60	1033	PigTail	PigTail Frozen Carrots	74729573130	1.91	6.99	4.98	FALSE	FALSE	12	13	21.2	11.7	8.15
10	1034	PigTail	PigTail Turkey TV Dinner	47448557019	2.91	21.9	19.8	TRUE	FALSE	23	7	6.33	15.3	20.3
10	1035	PigTail	PigTail Chicken TV Dinner	42408761382	1.11	18.4	16.3	TRUE	FALSE	17	13	3.49	10.9	15.7
10	1036	PigTail	PigTail Beef TV Dinner	74365511536	2.14	14.5	13.5	TRUE	TRUE	35	6	16.5	16.5	13.8
28	1037	PigTail	PigTail Pancake Mix	38563482165	0.58	13.9	11.8	TRUE	FALSE	14	7	14.4	17.8	18.3
110	1038	PigTail	PigTail Grape Popsicles	94638827443	0.74	16.5	14.5	FALSE	TRUE	5	7	17.5	12.7	19.4
63	1039	PigTail	PigTail Home Style French Fries	28074564337	0.81	9.94	7.93	FALSE	FALSE	13	12	7.03	14.8	5.92
110	1040	PigTail	PigTail Lime Popsicles	64604716897	1.32	17	15	FALSE	TRUE	14	8	13.6	18.9	10.5
9	1041	PigTail	PigTail Ice Cream	81180350184	0.71	20	18	FALSE	TRUE	2	7	11.1	22.7	4.03
9	1042	PigTail	PigTail Ice Cream Sandwich	86948269009	1.15	16.6	14.6	TRUE	FALSE	14	6	17.6	17.2	16.8
60	1043	PigTail	PigTail Frozen Cauliflower	48859538435	1.57	7.77	5.76	FALSE	TRUE	26	8	14.3	15.8	19
60	1044	PigTail	PigTail Frozen Broccoli	23865223526	1.27	10.2	8.19	TRUE	TRUE	17	10	19.5	8.5	5.11
60	1045	PigTail	PigTail Frozen Corn	45014259219	3.7	12.7	11.6	TRUE	FALSE	9	11	15.3	22.2	13.7
60	1046	PigTail	PigTail Frozen Peas	79257710576	1.66	9.84	7.84	TRUE	TRUE	32	7	11.8	16.8	16.5
9	1047	PigTail	PigTail Popsicles	34525341391	3.23	10	8	TRUE	FALSE	16	13	15.5	13.7	5.81
100	1048	PigTail	PigTail Frozen Chicken Thighs	14104428887	2.21	19.5	17.5	TRUE	TRUE	35	12	13	12.4	4.74
100	1049	PigTail	PigTail Frozen Chicken Wings	63728997111	3.93	8.35	5.35	FALSE	FALSE	27	14	19.3	3.07	17.6
110	1050	PigTail	PigTail Lemon Popsicles	36447980999	1.28	15.3	13.3	TRUE	FALSE	8	8	19.2	17.2	12.1
78	1051	Bird Call	Bird Call Silky Smooth Hair Conditioner	31408185362	0.52	13.4	11.3	FALSE	FALSE	20	13	10.1	10.7	17.1
39	1052	Bird Call	Bird Call Tartar Control Toothpaste	63364935517	1.4	17	16	FALSE	FALSE	29	6	8.47	10.9	21
39	1053	Bird Call	Bird Call Whitening Toothpast	27562906146	1.85	18.5	15.5	FALSE	FALSE	8	12	13.6	9.94	10.6
39	1054	Bird Call	Bird Call Toothpaste	94855292439	1.48	14	11	FALSE	FALSE	34	8	9.44	5.17	7.03
39	1055	Bird Call	Bird Call Deodorant	40712446570	1.62	17.6	15.6	FALSE	FALSE	9	10	7.73	5.43	10.8
79	1056	Bird Call	Bird Call Conditioning Shampoo	77242599129	2.93	15.3	14.3	TRUE	FALSE	25	8	13	3.88	22
79	1057	Bird Call	Bird Call Extra Moisture Shampoo	69916102290	1.43	18.9	16.8	TRUE	FALSE	35	10	11.3	4.13	5.89
88	1058	Bird Call	Bird Call Angled Toothbrush	75684021115	2.76	14.4	11.3	TRUE	FALSE	26	6	7.17	19.3	22.3
79	1059	Bird Call	Bird Call Apricot Shampoo	61497420668	2.28	16.2	15.2	TRUE	FALSE	1	12	17.3	8.38	6.75
70	1060	Bird Call	Bird Call Childrens Aspirin	36503105759	2.87	19.9	17.8	FALSE	FALSE	5	10	15.6	8.64	10.6
70	1061	Bird Call	Bird Call Buffered Aspirin	57652141451	1.66	15.4	13.3	FALSE	FALSE	2	9	11.4	3.87	7.03
71	1062	Bird Call	Bird Call 200 MG Ibuprofen	67993462681	2.38	19	17	TRUE	FALSE	16	7	9.71	4.12	10.8
72	1063	Bird Call	Bird Call 200 MG Acetominifen	58380264639	3.18	20.5	17.5	TRUE	FALSE	25	9	14.8	3.1	20.4
73	1064	Bird Call	Bird Call HCL Nasal Spray	92840180993	0.54	17.3	16.2	TRUE	FALSE	15	5	10.6	18.5	16.3
73	1065	Bird Call	Bird Call Dishwasher Detergent	52464749217	1.88	20.9	18.8	TRUE	FALSE	25	7	8.92	18.7	20.2
75	1066	Bird Call	Bird Call Multi-Symptom Cold Remedy	91281602978	2.89	17.3	16.2	FALSE	FALSE	4	14	8.78	9.61	6.34
75	1067	Bird Call	Bird Call Childrens Cold Remedy	20143937468	1.74	12.8	10.8	TRUE	FALSE	35	14	4.58	4.84	22.7
74	1068	Bird Call	Bird Call Laundry Detergent	52100687623	2.11	16.5	13.5	FALSE	FALSE	4	12	22.8	5.1	6.62
74	1069	Bird Call	Bird Call Mint Mouthwash	16298658251	0.57	18	15	FALSE	FALSE	24	13	8.04	4.07	16.1
80	1070	High Quality	High Quality 60 Watt Lightbulb	83591044545	3.51	21.6	20.6	FALSE	FALSE	28	12	6.34	4.33	20
56	1071	High Quality	High Quality Plastic Forks	40928911566	2.64	18.4	16.3	FALSE	FALSE	18	8	22	19.7	15.9
56	1072	High Quality	High Quality Plastic Spoons	77459064126	1.95	20.2	18.2	TRUE	FALSE	28	14	12.2	8.75	20.3
56	1073	High Quality	High Quality Plastic Knives	58915526270	3.45	7.86	5.86	TRUE	FALSE	32	12	10.5	9.01	4.23
101	1074	High Quality	High Quality C-Size Batteries	64683445096	3.13	19.3	18.2	TRUE	FALSE	29	11	6.33	4.24	20.6
80	1075	High Quality	High Quality 100 Watt Lightbulb	50496844649	1.54	20.8	18.7	FALSE	FALSE	8	9	11.5	3.22	10.2
101	1076	High Quality	High Quality AAA-Size Batteries	91600399613	3.24	8.48	6.47	FALSE	FALSE	17	11	9.79	3.47	14
55	1077	High Quality	High Quality Paper Plates	46651565432	3.68	19.9	17.8	FALSE	FALSE	8	7	5.59	18.7	10.5
55	1078	High Quality	High Quality Paper Cups	56992886662	1.64	7.63	4.63	FALSE	FALSE	18	9	3.88	18.9	14.3
